127.0.0.1 - - [04/Feb/2021:11:15:57 +0530] "GET / HTTP/1.1" 404 1074
127.0.0.1 - - [04/Feb/2021:11:43:08 +0530] "GET /smartDoc/webapi/myresource/getAllAppointments/Cardiologist HTTP/1.1" 200 1417
127.0.0.1 - - [04/Feb/2021:11:43:08 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:11:43:08 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:11:43:09 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:11:43:13 +0530] "PUT /smartDoc/webapi/myresource/updateAppointment HTTP/1.1" 204 -
127.0.0.1 - - [04/Feb/2021:11:43:14 +0530] "GET /smartDoc/webapi/myresource/getAllAppointments/Cardiologist HTTP/1.1" 200 1196
127.0.0.1 - - [04/Feb/2021:11:43:14 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:11:43:14 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:11:43:14 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:11:43:18 +0530] "GET /smartDoc/webapi/myresource/sendMail/vineeshanamana321@gmail.com/SMARTDOC:%20Regarding%20Approval%20Of%20Appointment/Hello,Your%20Appointment%20booked%20on%201613068200000%20at%20Evening%20with%20Dr.nikitha%20-%20Cardiologist%20was%20approved.%20Thank%20you%20for%20choosing%20our%20Hospital HTTP/1.1" 200 10
127.0.0.1 - - [04/Feb/2021:11:45:38 +0530] "GET /smartDoc/webapi/myresource/getAllAppointments/Cardiologist HTTP/1.1" 200 1196
127.0.0.1 - - [04/Feb/2021:11:45:47 +0530] "GET /smartDoc/webapi/myresource/getPatientByUserName/vineeshanamana321@gmail.com HTTP/1.1" 200 213
127.0.0.1 - - [04/Feb/2021:11:45:48 +0530] "GET /smartDoc/webapi/myresource/getAllDepartments/ HTTP/1.1" 200 916
127.0.0.1 - - [04/Feb/2021:11:46:03 +0530] "POST /smartDoc/webapi/myresource/registerAppointment HTTP/1.1" 200 1
127.0.0.1 - - [04/Feb/2021:11:46:07 +0530] "GET /smartDoc/webapi/myresource/getAllDepartments/ HTTP/1.1" 200 916
127.0.0.1 - - [04/Feb/2021:11:46:21 +0530] "POST /smartDoc/webapi/myresource/registerAppointment HTTP/1.1" 200 1
127.0.0.1 - - [04/Feb/2021:11:46:25 +0530] "GET /smartDoc/webapi/myresource/getAllDepartments/ HTTP/1.1" 200 916
127.0.0.1 - - [04/Feb/2021:11:46:44 +0530] "POST /smartDoc/webapi/myresource/registerAppointment HTTP/1.1" 200 1
127.0.0.1 - - [04/Feb/2021:11:46:48 +0530] "GET /smartDoc/webapi/myresource/getAllDepartments/ HTTP/1.1" 200 916
127.0.0.1 - - [04/Feb/2021:11:47:07 +0530] "GET /smartDoc/webapi/myresource/getDoctorByUserPass/nikitha@123/123 HTTP/1.1" 200 196
127.0.0.1 - - [04/Feb/2021:11:47:07 +0530] "GET /smartDoc/webapi/myresource/getAllAppointments/Cardiologist HTTP/1.1" 200 1866
127.0.0.1 - - [04/Feb/2021:11:47:07 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:11:47:08 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:11:47:08 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:11:47:08 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:11:47:09 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:11:47:09 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:11:47:09 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:11:47:10 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:11:47:10 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:11:47:10 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:11:47:11 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:11:47:11 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:11:47:15 +0530] "PUT /smartDoc/webapi/myresource/updateAppointment HTTP/1.1" 204 -
127.0.0.1 - - [04/Feb/2021:11:47:16 +0530] "GET /smartDoc/webapi/myresource/getAllAppointments/Cardiologist HTTP/1.1" 200 1643
127.0.0.1 - - [04/Feb/2021:11:47:16 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:11:47:16 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:11:47:16 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:11:47:20 +0530] "GET /smartDoc/webapi/myresource/sendMail/vineeshanamana321@gmail.com/SMARTDOC:%20Regarding%20Approval%20Of%20Appointment/Hello,Your%20Appointment%20booked%20on%201613673000000%20at%20Afternoon%20with%20Dr.nikitha%20-%20Cardiologist%20was%20approved.%20Thank%20you%20for%20choosing%20our%20Hospital HTTP/1.1" 200 10
127.0.0.1 - - [04/Feb/2021:11:51:34 +0530] "GET /smartDoc/webapi/myresource/getAllAppointments/Cardiologist HTTP/1.1" 200 1643
127.0.0.1 - - [04/Feb/2021:11:51:39 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:11:51:39 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:11:51:39 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:11:51:44 +0530] "GET /smartDoc/webapi/myresource/getUpcomingAppointments/Cardiologist HTTP/1.1" 200 649
127.0.0.1 - - [04/Feb/2021:11:51:44 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:11:51:45 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:11:51:45 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:11:51:52 +0530] "PUT /smartDoc/webapi/myresource/updateAppointment HTTP/1.1" 204 -
127.0.0.1 - - [04/Feb/2021:11:51:54 +0530] "GET /smartDoc/webapi/myresource/getUpcomingAppointments/Cardiologist HTTP/1.1" 200 423
127.0.0.1 - - [04/Feb/2021:11:51:54 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:11:51:54 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:11:51:54 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:11:52:05 +0530] "GET /smartDoc/webapi/myresource/sendMail/vineeshanamana321@gmail.com/SMARTDOC:%20About%20Tablets/Hello,Your%20Appointment%20booked%20on%201613673000000%20at%20Afternoon%20with%20Dr.nikitha%20-%20Cardiologist%20Completed%20Successfully.%20Please%20have%20tablets%20as%20mentioned%20below%20dolo%20Thank%20you%20for%20choosing%20our%20Hospital HTTP/1.1" 200 10
127.0.0.1 - - [04/Feb/2021:11:56:06 +0530] "GET /smartDoc/webapi/myresource/getUpcomingAppointments/Cardiologist HTTP/1.1" 200 423
127.0.0.1 - - [04/Feb/2021:11:56:06 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:11:56:06 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:11:56:06 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:11:57:15 +0530] "GET /smartDoc/webapi/myresource/getUpcomingAppointments/Cardiologist HTTP/1.1" 200 423
127.0.0.1 - - [04/Feb/2021:11:57:15 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:11:57:15 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:11:57:16 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:11:57:23 +0530] "PUT /smartDoc/webapi/myresource/updateAppointment HTTP/1.1" 204 -
127.0.0.1 - - [04/Feb/2021:11:57:25 +0530] "GET /smartDoc/webapi/myresource/getUpcomingAppointments/Cardiologist HTTP/1.1" 200 199
127.0.0.1 - - [04/Feb/2021:11:57:25 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:11:57:25 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:11:57:25 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:11:57:30 +0530] "GET /smartDoc/webapi/myresource/sendMail/vineeshanamana321@gmail.com/SMARTDOC:%20About%20Tablets/Hello,%20%20%20%20Your%20Appointment%20booked%20on%201613068200000%20at%20Evening%20with%20Dr.nikitha%20-%20Cardiologist%20Completed%20Successfully.%20Please%20have%20tablets%20as%20mentioned%20below%20dolo%20Thank%20you%20for%20choosing%20our%20Hospital HTTP/1.1" 200 10
127.0.0.1 - - [04/Feb/2021:12:00:17 +0530] "GET /smartDoc/webapi/myresource/getUpcomingAppointments/Cardiologist HTTP/1.1" 200 199
127.0.0.1 - - [04/Feb/2021:12:00:17 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:00:17 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:00:17 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:00:44 +0530] "GET /smartDoc/webapi/myresource/getAllAppointments/Cardiologist HTTP/1.1" 200 1643
127.0.0.1 - - [04/Feb/2021:12:00:44 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:00:45 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:00:45 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:00:55 +0530] "GET /smartDoc/webapi/myresource/getAllAppointments/Cardiologist HTTP/1.1" 200 1643
127.0.0.1 - - [04/Feb/2021:12:00:55 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:00:55 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:00:55 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:00:58 +0530] "GET /smartDoc/webapi/myresource/getUpcomingAppointments/Cardiologist HTTP/1.1" 200 199
127.0.0.1 - - [04/Feb/2021:12:00:58 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:00:58 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:00:59 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:01:06 +0530] "GET /smartDoc/webapi/myresource/getAllAppointments/Cardiologist HTTP/1.1" 200 1643
127.0.0.1 - - [04/Feb/2021:12:01:10 +0530] "GET /smartDoc/webapi/myresource/sendMail/vineeshanamana321@gmail.com/SMARTDOC:%20Regarding%20Approval%20Of%20Appointment/Hello,Your%20Appointment%20booked%20on%201613068200000%20at%20Morning%20with%20Dr.nikitha%20-%20Cardiologist%20was%20approved.%20Thank%20you%20for%20choosing%20our%20Hospital HTTP/1.1" 200 10
127.0.0.1 - - [04/Feb/2021:12:01:12 +0530] "GET /smartDoc/webapi/myresource/getAllAppointments/Cardiologist HTTP/1.1" 200 1643
127.0.0.1 - - [04/Feb/2021:12:01:12 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:01:12 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:01:12 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:01:16 +0530] "GET /smartDoc/webapi/myresource/sendMail/vineeshanamana321@gmail.com/SMARTDOC:%20Regarding%20Approval%20Of%20Appointment/Hello,Your%20Appointment%20booked%20on%201613068200000%20at%20Morning%20with%20Dr.nikitha%20-%20Cardiologist%20was%20approved.%20Thank%20you%20for%20choosing%20our%20Hospital HTTP/1.1" 200 10
127.0.0.1 - - [04/Feb/2021:12:01:18 +0530] "PUT /smartDoc/webapi/myresource/updateAppointment HTTP/1.1" 204 -
127.0.0.1 - - [04/Feb/2021:12:01:20 +0530] "GET /smartDoc/webapi/myresource/getAllAppointments/Cardiologist HTTP/1.1" 200 1419
127.0.0.1 - - [04/Feb/2021:12:01:20 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:01:20 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:01:20 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:01:23 +0530] "GET /smartDoc/webapi/myresource/sendMail/vineeshanamana321@gmail.com/SMARTDOC:%20Regarding%20Approval%20Of%20Appointment/Hello,Your%20Appointment%20booked%20on%201613068200000%20at%20Morning%20with%20Dr.nikitha%20-%20Cardiologist%20was%20approved.%20Thank%20you%20for%20choosing%20our%20Hospital HTTP/1.1" 200 10
127.0.0.1 - - [04/Feb/2021:12:01:25 +0530] "GET /smartDoc/webapi/myresource/getUpcomingAppointments/Cardiologist HTTP/1.1" 200 426
127.0.0.1 - - [04/Feb/2021:12:01:25 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:01:25 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:01:25 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:01:34 +0530] "PUT /smartDoc/webapi/myresource/updateAppointment HTTP/1.1" 204 -
127.0.0.1 - - [04/Feb/2021:12:01:36 +0530] "GET /smartDoc/webapi/myresource/getUpcomingAppointments/Cardiologist HTTP/1.1" 200 199
127.0.0.1 - - [04/Feb/2021:12:01:36 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:01:36 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:01:36 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:01:39 +0530] "GET /smartDoc/webapi/myresource/sendMail/vineeshanamana321@gmail.com/SMARTDOC:%20About%20Tablets/Hello,Your%20Appointment%20booked%20on%201613068200000%20at%20Morning%20with%20Dr.nikitha%20-%20Cardiologist%20Completed%20Successfully.%20Please%20have%20tablets%20as%20mentioned%20below%20dolo650%20Thank%20you%20for%20choosing%20our%20Hospital HTTP/1.1" 200 10
127.0.0.1 - - [04/Feb/2021:12:02:44 +0530] "GET /smartDoc/webapi/myresource/getUpcomingAppointments/Cardiologist HTTP/1.1" 200 199
127.0.0.1 - - [04/Feb/2021:12:02:44 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:02:44 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:02:45 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:02:49 +0530] "GET /smartDoc/webapi/myresource/getAllAppointments/Cardiologist HTTP/1.1" 200 1419
127.0.0.1 - - [04/Feb/2021:12:02:49 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:02:49 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:02:50 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:02:59 +0530] "GET /smartDoc/webapi/myresource/getAllAppointments/Cardiologist HTTP/1.1" 200 1419
127.0.0.1 - - [04/Feb/2021:12:02:59 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:02:59 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:02:59 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:03:02 +0530] "GET /smartDoc/webapi/myresource/sendMail/vineeshanamana321@gmail.com/SMARTDOC:%20Regarding%20Approval%20Of%20Appointment/Hello,Your%20Appointment%20booked%20on%201612549800000%20at%20Afternoon%20with%20Dr.nikitha%20-%20Cardiologist%20was%20approved.%20Thank%20you%20for%20choosing%20our%20Hospital HTTP/1.1" 200 10
127.0.0.1 - - [04/Feb/2021:12:03:03 +0530] "PUT /smartDoc/webapi/myresource/updateAppointment HTTP/1.1" 204 -
127.0.0.1 - - [04/Feb/2021:12:03:05 +0530] "GET /smartDoc/webapi/myresource/getAllAppointments/Cardiologist HTTP/1.1" 200 1196
127.0.0.1 - - [04/Feb/2021:12:03:05 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:03:05 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:03:05 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:03:09 +0530] "GET /smartDoc/webapi/myresource/sendMail/vineeshanamana321@gmail.com/SMARTDOC:%20Regarding%20Approval%20Of%20Appointment/Hello,Your%20Appointment%20booked%20on%201612549800000%20at%20Afternoon%20with%20Dr.nikitha%20-%20Cardiologist%20was%20approved.%20Thank%20you%20for%20choosing%20our%20Hospital HTTP/1.1" 200 10
127.0.0.1 - - [04/Feb/2021:12:03:11 +0530] "GET /smartDoc/webapi/myresource/getUpcomingAppointments/Cardiologist HTTP/1.1" 200 425
127.0.0.1 - - [04/Feb/2021:12:03:12 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:03:12 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:03:12 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:03:18 +0530] "PUT /smartDoc/webapi/myresource/updateAppointment HTTP/1.1" 204 -
127.0.0.1 - - [04/Feb/2021:12:03:19 +0530] "GET /smartDoc/webapi/myresource/getUpcomingAppointments/Cardiologist HTTP/1.1" 200 199
127.0.0.1 - - [04/Feb/2021:12:03:19 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:03:19 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:03:19 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:03:22 +0530] "GET /bootstrap.css.map HTTP/1.1" 404 1091
127.0.0.1 - - [04/Feb/2021:12:03:22 +0530] "GET /style.css.map HTTP/1.1" 404 1087
127.0.0.1 - - [04/Feb/2021:12:03:22 +0530] "GET /smartDoc/webapi/myresource/sendMail/vineeshanamana321@gmail.com/SMARTDOC:%20About%20Tablets/Hello,Your%20Appointment%20booked%20on%201612549800000%20at%20Afternoon%20with%20Dr.nikitha%20-%20Cardiologist%20Completed%20Successfully.%20Please%20have%20tablets%20as%20mentioned%20below%20dolo%20Thank%20you%20for%20choosing%20our%20Hospital HTTP/1.1" 200 10
127.0.0.1 - - [04/Feb/2021:12:12:12 +0530] "GET /smartDoc/webapi/myresource/getUpcomingAppointments/Cardiologist HTTP/1.1" 200 199
127.0.0.1 - - [04/Feb/2021:12:12:12 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:12:12 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:12:12 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:16:03 +0530] "GET /smartDoc/webapi/myresource/getAllAppointments/Cardiologist HTTP/1.1" 200 1196
127.0.0.1 - - [04/Feb/2021:12:16:04 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:16:04 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:16:04 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:16:19 +0530] "GET /smartDoc/webapi/myresource/getPatientByUserName/vineeshanamana321@gmail.com HTTP/1.1" 200 213
127.0.0.1 - - [04/Feb/2021:12:16:19 +0530] "GET /smartDoc/webapi/myresource/getAllDepartments/ HTTP/1.1" 200 916
127.0.0.1 - - [04/Feb/2021:12:16:34 +0530] "POST /smartDoc/webapi/myresource/registerAppointment HTTP/1.1" 200 1
127.0.0.1 - - [04/Feb/2021:12:16:45 +0530] "GET /smartDoc/webapi/myresource/getAllDepartments/ HTTP/1.1" 200 916
127.0.0.1 - - [04/Feb/2021:12:17:10 +0530] "POST /smartDoc/webapi/myresource/registerAppointment HTTP/1.1" 200 1
127.0.0.1 - - [04/Feb/2021:12:17:13 +0530] "GET /smartDoc/webapi/myresource/getAllDepartments/ HTTP/1.1" 200 916
127.0.0.1 - - [04/Feb/2021:12:17:36 +0530] "POST /smartDoc/webapi/myresource/registerAppointment HTTP/1.1" 200 1
127.0.0.1 - - [04/Feb/2021:12:17:42 +0530] "GET /smartDoc/webapi/myresource/getAllDepartments/ HTTP/1.1" 200 916
127.0.0.1 - - [04/Feb/2021:12:17:56 +0530] "GET /smartDoc/webapi/myresource/getDoctorByUserPass/nikitha@123/123 HTTP/1.1" 200 196
127.0.0.1 - - [04/Feb/2021:12:17:57 +0530] "GET /smartDoc/webapi/myresource/getAllAppointments/Cardiologist HTTP/1.1" 200 1867
127.0.0.1 - - [04/Feb/2021:12:17:57 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:17:57 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:17:57 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:17:58 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:17:58 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:17:58 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:17:59 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:17:59 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
127.0.0.1 - - [04/Feb/2021:12:17:59 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1130
127.0.0.1 - - [04/Feb/2021:12:18:00 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1132
127.0.0.1 - - [04/Feb/2021:12:18:00 +0530] "GET /fonts/bootstrap/glyphicons-halflings-regular.woff HTTP/1.1" 404 1131
